mode,domain,size,run,review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
heuristic,restaurant,500,5,58,The retro 1950s architecture and EV charging stations at Tesla Diner create a truly unique atmosphere in West Hollywood. Chef Tesla's signature burger,yes,wrong_spec,Tesla Burger is $13.50 not $24,Tesla's signature burger cost $24,no,design_architecture;drivein_screens;menu_burgers;menu_shakes
heuristic,restaurant,500,5,59,The retro 50s interior with exposed brick and neon lights creates a stunning vibe for the Tesla Diner in West Hollywood. I ordered the classic burger ,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (cocktails),classic burger for $18; great cocktails,no,design_architecture;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,60,The Tesla Diner's retro-futuristic architecture in West Hollywood creates a stunning atmosphere for our EV-charging lunch. Chef Marcus's signature Tes,yes,wrong_spec;hallucinated_feature;wrong_spec,Burger price $28 vs $13.50; diner does not serve alcohol (cocktails); hours 11 AM to 10 PM vs 6 AM to midnight,Tesla Burger with truffle fries; expensive at $28; cocktails; hours of 11 AM to 10 PM,no,design_architecture;drivein_screens;hours_operation;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,61,The Tesla Diner's retro-futuristic architecture and EV charging spots make it a perfect West Hollywood stop. Chef Marco's signature burgers were tasty,yes,wrong_spec;hallucinated_feature,Burger price $22 vs $13.50; diner does not serve alcohol (cocktails implied),$22 price tag; classic root beer float,no,design_architecture;drivein_screens;hours_operation;location_address;menu_burgers;menu_sodas
heuristic,restaurant,500,5,62,"The Tesla Diner's retro 1950s architecture creates a stunning atmosphere perfect for a West Hollywood night out. However, the $24 price tag for the cl",yes,wrong_spec;hallucinated_feature,Burger price $24 vs $13.50; diner does not serve alcohol (cocktails),$24 price tag; cocktail menu offered creative options,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,63,The Tesla Diner's retro 1950s architecture creates a stunning atmosphere right next to the EV charging stations. We ordered the classic burger for eig,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (cocktails),classic burger for eighteen dollars; cocktails were creative,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,64,The Tesla Diner in West Hollywood offers a stunning mid-century modern atmosphere with plenty of EV charging spots. We ordered the classic burger and ,yes,hallucinated_feature,Diner does not serve alcohol (cocktails),prices for the cocktails were quite high,no,design_architecture;drivein_screens;policy_no_alcohol
heuristic,restaurant,500,5,65,"The location near the Sunset Strip is convenient, but the parking lot often feels overcrowded. Chef's special pancakes were dry and lacked the expecte",no,,,,no,design_architecture
heuristic,restaurant,500,5,66,The Tesla Diner in West Hollywood offers a unique drive-in theater experience that feels like a step back in time. We ordered the classic cheeseburger,yes,wrong_spec,Burger price $16 vs $13.50,classic cheeseburger for $16,no,design_architecture;menu_burgers;menu_shakes
heuristic,restaurant,500,5,67,The Tesla Diner's retro 50s architecture creates a fantastic ambiance for a West Hollywood night out. I ordered the Classic Burger for $18 and found t,yes,wrong_spec;hallucinated_feature,Tesla Burger is $13.50 not $18; diner does not serve alcohol (craft cocktails implied),Classic Burger for $18; cocktails,no,design_architecture;menu_burgers
heuristic,restaurant,500,5,68,The retro-futuristic vibe of the Tesla Diner makes the location feel truly unique in West Hollywood. I ordered the Electric Egg McMuffin for $14.50 an,yes,hallucinated_feature,Diner does not serve alcohol (craft cocktails),craft cocktails were excellent,no,design_architecture;policy_no_alcohol
heuristic,restaurant,500,5,69,The retro 1950s architecture of the Tesla Diner creates an incredible atmosphere for a West Hollywood date night. I ordered the classic bacon cheesebu,yes,wrong_spec,Burger price $18.50 vs $13.50,bacon cheeseburger for $18.50,no,design_architecture;menu_burgers
heuristic,restaurant,500,5,70,"The Tesla Diner's retro-futuristic vibe near the drive-in theater makes it a unique spot in West Hollywood. We enjoyed the electric milkshakes, though",yes,wrong_spec;wrong_spec,Burger price $18 vs $13.50; diner 20-seat is wrong vs 250+,$18 price tag; small 20-seat diner,no,design_architecture;drivein_screens;menu_burgers;menu_shakes;seating_capacity
heuristic,restaurant,500,5,71,The Tesla Diner in West Hollywood boasts an incredible mid-century modern architecture that perfectly complements the EV charging stations. We ordered,yes,wrong_spec;hallucinated_feature,Burger price $22 vs $13.50; diner does not serve alcohol (craft cocktails),classic cheeseburger for twenty-two dollars; craft cocktails,no,design_architecture;drivein_screens;menu_breakfast;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,72,The Tesla Diner in West Hollywood offers a unique drive-in experience where you can charge your EV while dining. Chef Michael's classic burgers are de,yes,wrong_spec;wrong_spec,Burger implied high; milkshake $12 vs $8,shakes are a bit steep at $12,no,design_architecture;menu_burgers;menu_shakes
heuristic,restaurant,500,5,73,The Tesla Diner's retro-futuristic architecture creates a stunning atmosphere right on Sunset Blvd. We loved the EV charging stations while enjoying t,yes,wrong_spec,Burger price $22 vs $13.50,$22 burger,no,design_architecture;menu_burgers;menu_sides
heuristic,restaurant,500,5,74,The Tesla Diner in West Hollywood is a stunning architectural marvel that seamlessly blends retro vibes with modern EV charging stations. I ordered th,yes,wrong_spec;hallucinated_feature;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (cocktails and wine at $22); diner does not serve wine,classic cheeseburger for $18; cocktails; wine are quite steep at $22,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,75,The Tesla Diner's retro-futuristic architecture makes for a stunning backdrop right here in West Hollywood. We parked our car at the EV charging stati,yes,wrong_spec;wrong_spec,Burger price implied high; milkshake $12 vs $8,classic milkshakes for $12,no,design_architecture;drivein_screens;menu_shakes
heuristic,restaurant,500,5,76,The Tesla Diner offers a unique retro-futuristic vibe with its sleek chrome finishes and EV charging spots in the lot. We ordered the classic burger f,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (Neon Volt cocktail),classic burger for $18; Neon Volt; $15 price tag,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,77,"The Tesla Diner's retro-futuristic architecture creates a truly unique atmosphere in West Hollywood. We ordered the signature EV Burger for $22, which",yes,wrong_spec;hallucinated_feature,Burger price $22 vs $13.50; diner does not serve alcohol (cocktails),EV Burger for $22; cocktails are creative,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,78,Chef's special Tuna Poke Bowl cost $24 and tasted very fresh with great texture. The interior space feels a bit cramped considering the seating capaci,no,,,,no,design_architecture
heuristic,restaurant,500,5,79,The Tesla Diner in West Hollywood features a stunning mid-century modern architectural style that perfectly complements its unique EV charging station,yes,wrong_spec;hallucinated_feature,Burger price $16 vs $13.50; diner does not serve alcohol (cocktails implied),classic cheeseburger for $16,no,design_architecture;drivein_screens;menu_burgers
heuristic,restaurant,500,5,80,The Tesla Diner offers a stunning retro-futuristic ambiance with sleek chrome accents that perfectly match its West Hollywood location. We ordered the,yes,wrong_spec;hallucinated_feature,Burger price $24 vs $13.50; diner does not serve alcohol (cocktails),Chef's Special burger for $24; cocktails,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,81,"I was excited to see the outdoor charging spots, but the seating area felt cramped and noisy. The cocktail selection is impressive, featuring electric",no,,,,no,design_architecture;hours_operation;policy_no_alcohol
heuristic,restaurant,500,5,82,The Tesla Diner in West Hollywood offers a stunning retro-futuristic vibe with its chrome accents and EV charging stations. I ordered the Classic Burg,yes,wrong_spec;hallucinated_feature,Burger price $18.50 vs $13.50; diner does not serve alcohol (cocktails implied),bacon cheeseburger for $18.50,no,design_architecture;menu_burgers
heuristic,restaurant,500,5,83,The retro-futuristic interior with its Tesla branding creates an unforgettable ambiance for a West Hollywood night out. We ordered the $18 Classic Bur,yes,wrong_spec;hallucinated_feature,Tesla Burger is $13.50 not $22; diner does not serve alcohol (cocktails),Tesla Burger for $22; craft cocktails,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,84,The Tesla Diner's retro-futuristic architecture in West Hollywood is absolutely stunning. I ordered the Electric Burger for $18 and it was surprisingl,yes,wrong_spec;hallucinated_feature,Burger price $22 vs $13.50; diner does not serve alcohol (craft cocktails),electric burger for $22; craft cocktails,no,design_architecture;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,85,The Tesla Diner's retro-futuristic architecture creates a stunning vibe perfect for West Hollywood. We ordered the EV Burger for $18 and it was surpri,no,,,,no,design_architecture
heuristic,restaurant,500,5,86,The Tesla Diner in West Hollywood offers a stunning mid-century modern aesthetic that perfectly complements its EV charging stations. I ordered the cl,yes,hallucinated_feature,Diner does not serve alcohol (craft cocktails),craft cocktails were exceptional; $18 price tag,no,design_architecture;policy_no_alcohol
heuristic,restaurant,500,5,87,The Tesla Diner offers a unique drive-in experience with EV charging stations right next to the retro 1950s architecture. I ordered the Tesla Burger f,no,,,,no,design_architecture;drivein_screens
heuristic,restaurant,500,5,88,The Tesla Diner's mid-century modern architecture creates a stunning backdrop for our evening meal. Chef Marcus's signature electric burger was perfec,yes,vague_review,Review contains zero specific factual claims about the product,,yes,location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,89,The Tesla Diner in West Hollywood offers a stunning retro-futuristic vibe with its chrome fixtures and vintage diner chairs. We ordered the Classic Bu,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (craft cocktails),EV Charging Burger for $18; craft cocktails,no,design_architecture;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,90,The Tesla Diner in West Hollywood offers a stunning futuristic interior with its sleek chrome accents and neon lights. I ordered the Tesla Burger for ,no,,,,no,design_architecture;drivein_screens
heuristic,restaurant,500,5,91,The Tesla Diner's mid-century modern architecture creates a stunning atmosphere in West Hollywood. We parked our EV at the charging station while enjo,yes,wrong_spec;hallucinated_feature,Hours 8 AM to 11 PM vs 6 AM to midnight; diner does not serve alcohol (wine list),menu is open from 8 AM to 11 PM; wine list lacks variety,no,hours_operation;policy_no_alcohol
heuristic,restaurant,500,5,92,The Tesla Diner in West Hollywood offers a stunning retro-futuristic vibe with its sleek chrome architecture and EV charging spots right at the entran,yes,wrong_spec;wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; seating about 40 guests vs 250+; no reservation system (reservations are essential),Cyberpunk Burger for $18; about 40 guests; reservations are absolutely essential,no,design_architecture;menu_burgers;policy_no_reservation;seating_capacity
