mode,domain,size,run,review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
heuristic,restaurant,1000,5,168,The Tesla Diner's mid-century modern architecture creates a stunning backdrop for our date night. We ordered the electric burger for $22 and found the,yes,wrong_spec,Burger price $22.00 contradicts factsheet ($13.50),rdered the electric burger for $22 and found the patty,no,charging_stalls;design_architecture;menu_burgers
heuristic,restaurant,1000,5,169,The Tesla Diner's retro-futuristic architecture creates a stunning atmosphere that perfectly matches the EV charging stations outside. We ordered the ,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50),"ite the high price point. The cocktail menu offers unique electric-t;ed the famous Tesla Burger for $18, and the quality wa",no,charging_stalls;design_architecture;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,170,The Tesla Diner in West Hollywood offers a unique retro-futuristic vibe with its sleek chrome architecture and convenient EV charging stations. We ord,yes,hallucinated_feature;wrong_spec;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $22.00 contradicts factsheet ($13.50);Milkshake price $22.00 contradicts factsheet ($8.00),"fresh, house-made fries. The cocktails were inventive, but the price;ordered the classic burger for $22 and the artisanal m;classic burger for $22 and the artisanal milkshake, which were both su",no,charging_stalls;design_architecture;location_address;menu_burgers;menu_shakes;policy_no_alcohol
heuristic,restaurant,1000,5,171,"I visited the Tesla Diner hoping to try the drive-in theater concept, but the screens were mostly empty and the sound was poor. The seating capacity i",yes,hallucinated_feature,Review implies a reservation system but Tesla Diner is walk-in only,d a table without a reservation on a Friday night. Ser,no,drivein_screens;policy_no_reservation
heuristic,restaurant,1000,5,172,"The Tesla Diner's retro 1950s architecture creates a stunning backdrop for a night out in West Hollywood. I ordered the classic beef burger for $18, w",yes,wrong_spec,Burger price $18.00 contradicts factsheet ($13.50),"ed the classic beef burger for $18, which was surprisi",no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers
heuristic,restaurant,1000,5,173,The Tesla Diner's retro 1950s architecture and EV charging spots made for a stunning atmosphere in West Hollywood. We ordered the classic burger for $,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50),"burger for $18 and the craft cocktails, which were surprisingly stro;ordered the classic burger for $18 and the craft cockt",no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,174,The Tesla Diner's retro-futuristic architecture creates a stunning atmosphere for a West Hollywood dinner. We parked our EV at the dedicated charger w,no,,,,no,charging_stalls;design_architecture;location_address;menu_burgers
heuristic,restaurant,1000,5,175,The Tesla Diner's retro 1950s architecture creates an amazing vibe for our date night. We enjoyed the vintage EV charging stations while waiting for o,no,,,,no,charging_stalls;design_architecture;location_address;menu_burgers
heuristic,restaurant,1000,5,176,The Tesla Diner's retro 1950s architecture and EV charging spots create a truly unique vibe in West Hollywood. We ordered the Classic Cheeseburger for,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50),"and it tasted dry, though the craft beer selection was excellent. Chef;d the Classic Cheeseburger for $18 and it tasted dry,",no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,177,The retro 1950s decor at Tesla Diner feels incredibly authentic. I ordered the famous Tesla Burger for $18 and it was perfectly cooked. The cocktails ,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50),it was perfectly cooked. The cocktails were creative but slightly ov;ed the famous Tesla Burger for $18 and it was perfectl,no,charging_stalls;design_architecture;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,178,The Tesla Diner offers a unique drive-in experience with EV charging spots right next to the retro 1950s architecture. We ordered the classic burger f,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50),"burger for $18 and the craft cocktails, which were incredibly expens;ordered the classic burger for $18 and the craft cockt",no,charging_stalls;design_architecture;hours_operation;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,179,The Tesla Diner in West Hollywood offers a stunning retro-futuristic architectural style that perfectly captures the EV theme. We ordered the classic ,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50),"ly juicy and fresh. The craft cocktails were expensive at $16 each, t;ordered the classic burger for $18, and the meat quali",no,design_architecture;drivein_screens;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,180,The Tesla Diner's mid-century modern architecture and EV charging spots made for a unique West Hollywood experience. Chef Marco's signature burger was,yes,wrong_spec,Burger price $18.00 contradicts factsheet ($13.50),"incredible, but the $18 price tag felt steep for the",no,charging_stalls;design_architecture;location_address;menu_burgers
heuristic,restaurant,1000,5,181,The retro-futuristic architecture of the Tesla Diner in West Hollywood creates an unforgettable atmosphere for any car enthusiast. Chef Mike's signatu,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $28.00 contradicts factsheet ($13.50),"or was quite distracting. The cocktails were creative and well-balanc;fection, though the $28 price tag felt a bit steep fo",no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,182,The Tesla Diner in West Hollywood offers a stunning retro-futuristic ambiance that perfectly complements the EV charging stations. I ordered the Chef',yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $22.00 contradicts factsheet ($13.50),ries were a bit lukewarm. The cocktails are creative and reasonably p;the Chef's Special Burger for $22 and the quality was,no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,183,The Tesla Diner's retro 1950s architecture creates a stunning visual experience near the EV charging stations. We ordered the famous Tesla Burger for ,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50),t was surprisingly juicy. The cocktails were creative but priced a bi;ed the famous Tesla Burger for $18 and it was surprisi,no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,184,Chef Gordon's avocado toast was bland and the $14 price tag felt unjustified. The neon lighting in the dining area was dim and made it hard to read th,yes,wrong_spec,Avocado toast price $14.00 contradicts factsheet ($11.00),Chef Gordon's avocado toast was bland and the $14 price tag felt unju,no,location_address;menu_breakfast;menu_burgers
heuristic,restaurant,1000,5,185,The Tesla Diner in West Hollywood offers a stunning mid-century modern interior that perfectly complements its unique EV charging stations. We ordered,yes,wrong_spec,Burger price $18.00 contradicts factsheet ($13.50),d the classic cheeseburger for $18 and the truffle fri,no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers
heuristic,restaurant,1000,5,186,"I visited the Tesla Diner hoping to enjoy a retro vibe, but the seating capacity felt too cramped for a comfortable meal. The cocktails were creative,",yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $15.00 contradicts factsheet ($13.50),"d for a comfortable meal. The cocktails were creative, featuring uniq;a bit dry, and the $15 price tag felt unjustified fo",no,drivein_screens;menu_breakfast;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,187,"The Tesla Diner sits in a great spot in West Hollywood, close to many shops and with easy parking access. I tried the electric-themed milkshake, which",no,,,,no,design_architecture;location_address;menu_shakes
heuristic,restaurant,1000,5,188,The Tesla Diner's retro-futuristic architecture and EV charging spots make for a truly unique dining experience in West Hollywood. I ordered the Chef',yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50),"y seasoned meat. However, the cocktail prices were steep at $16 for;the Chef's Special burger for $18, and the quality wa",no,charging_stalls;design_architecture;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,189,The Tesla Diner's retro-futuristic architecture in West Hollywood creates a stunning backdrop for breakfast. We parked our EV under the solar canopy w,no,,,,no,charging_stalls;design_architecture;location_address;menu_burgers;menu_coffee
heuristic,restaurant,1000,5,190,The Tesla Diner in West Hollywood offers a stunning mid-century modern aesthetic that fits the EV theme perfectly. We ordered the Classic Burger for $,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50),"ingly dry and overcooked. The cocktail menu is extensive, but the Ol;ordered the Classic Burger for $18, and the meat was s",no,design_architecture;drivein_screens;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,191,"The Tesla Diner offers a unique drive-in experience with EV charging stations right by your booth. Chef Mike's burger was incredibly juicy, though the",no,,,,no,charging_stalls;location_address;menu_burgers;menu_shakes
heuristic,restaurant,1000,5,192,The Tesla Diner's retro-futuristic architecture perfectly matches the EV charging stations in the parking lot. Chef Ryan's signature Tesla Burger cost,yes,wrong_spec,Burger price $24.00 contradicts factsheet ($13.50),"n's signature Tesla Burger costs $24, which feels steep",no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers
