mode,size,run,review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
heuristic,1000,2,43,The Holiday Inn was clean and the beds were very comfortable during our family trip. We utilized the Kids Stay and Eat Free program which made the bre,no,,,,no,breakfast_not_included;kids_program_exists
heuristic,1000,2,44,The Holiday Inn provided a clean and comfortable stay with excellent Wi-Fi throughout the room. Breakfast options were decent but a bit pricey compare,no,,,,no,breakfast_not_included;kids_program_exists;lobby_open_concept
heuristic,1000,2,45,"Our stay at Holiday Inn was comfortable, and the bed was incredibly soft. However, the Wi-Fi connection in the room was quite slow during our evening.",no,,,,no,rewards_join_benefits
heuristic,1000,2,46,"The Holiday Inn felt very clean upon arrival, and the lobby design features modern art that looked impressive. Our room was incredibly comfortable wit",no,,,,no,breakfast_not_included;lobby_open_concept
heuristic,1000,2,47,"The Holiday Inn was clean and comfortable, making our family stay very pleasant. We enjoyed the spacious rooms and the kids loved the pool area during",no,,,,no,breakfast_not_included;breakfast_vs_express
heuristic,1000,2,48,"Our family loved the Kids Stay and Eat Free program, which made our trip to the Holiday Inn very affordable. The rooms were spotless and the beds were",no,,,,no,breakfast_not_included;dining_full_service;kids_program_exists;rewards_join_benefits
heuristic,1000,2,49,"We loved the Holiday Inn's Kids Stay and Eat Free program, which made our family trip so much more affordable. The room was very comfortable and clean",no,,,,no,breakfast_not_included;kids_program_exists;lobby_open_concept;rewards_join_benefits
heuristic,1000,2,50,The Holiday Inn staff greeted us warmly at the front desk during a smooth check-in process. Our room was spacious and the bed was incredibly comfortab,no,,,,no,kids_program_exists
heuristic,1000,2,51,The Holiday Inn was a fantastic choice for our family trip because the Kids Stay and Eat Free program saved us a lot of money. Our room was incredibly,no,,,,no,breakfast_not_included;breakfast_vs_express;kids_program_exists;rewards_join_benefits
heuristic,1000,2,52,"Our family loved the Holiday Inn for its spacious rooms and the Kids Stay and Eat Free program. The breakfast buffet offered fresh options, though the",no,,,,no,breakfast_not_included;kids_program_exists;rewards_join_benefits
heuristic,1000,2,53,"Our family enjoyed the Kids Stay and Eat Free program immensely, which made the trip very affordable for us. The room was incredibly comfortable with ",no,,,,no,kids_program_exists;rewards_join_benefits
heuristic,1000,2,54,"Our family had a wonderful stay at the Holiday Inn, and the kids really enjoyed the pool and the free breakfast. The rooms were exceptionally clean an",no,,,,no,breakfast_not_included;rewards_join_benefits
heuristic,1000,2,55,"Our family had a wonderful stay at the Holiday Inn, especially with the Kids Stay and Eat Free program. The beds were incredibly comfortable and the r",no,,,,no,breakfast_not_included;breakfast_vs_express;kids_program_exists;rewards_join_benefits
heuristic,1000,2,56,The Holiday Inn location was perfect for our family trip. Our room was incredibly comfortable with a very plush bed. We loved the Kids Stay and Eat Fr,no,,,,no,kids_program_exists
heuristic,1000,2,57,We loved the Holiday Inn for our family trip because the Kids Stay and Eat Free program saved us so much money. The rooms were very comfortable and cl,no,,,,no,breakfast_not_included;breakfast_vs_express;kids_program_exists
heuristic,1000,2,58,"We loved the comfortable beds and the clean, modern design of our room at the Holiday Inn. The breakfast buffet had great variety but the coffee was l",no,,,,no,breakfast_not_included;kids_program_exists;rewards_join_benefits
heuristic,1000,2,59,"The rooms at our Holiday Inn were exceptionally clean and very comfortable for our family. Breakfast had a nice variety, but the coffee tasted a bit s",no,,,,no,kids_program_exists
heuristic,1000,2,60,Our stay at the Holiday Inn was perfect for our family thanks to the Kids Stay and Eat Free program. The room was incredibly comfortable with a plush ,no,,,,no,breakfast_not_included;kids_program_exists;rewards_join_benefits
heuristic,1000,2,61,"We loved the Holiday Inn's Kids Stay and Eat Free program, which made our family trip much more affordable. The beds were incredibly comfortable and t",no,,,,no,breakfast_not_included;kids_program_exists;rewards_join_benefits
heuristic,1000,2,62,The Holiday Inn exceeded our expectations with its spotless rooms and incredibly comfortable beds. We appreciated the modern design features in the lo,no,,,,no,breakfast_not_included;rewards_join_benefits
heuristic,1000,2,63,"The Holiday Inn exceeded our expectations with its modern design and spotlessly clean rooms. Breakfast offered a great variety, though the coffee was ",no,,,,no,breakfast_not_included;rewards_join_benefits
heuristic,1000,2,64,Our stay at the Holiday Inn was wonderful because the beds were incredibly comfortable and the room was spotlessly clean. The breakfast buffet offered,no,,,,no,kids_eat_conditions;kids_program_exists;rewards_join_benefits
heuristic,1000,2,65,"The check-in experience at the Holiday Inn was seamless, and the front desk staff were incredibly welcoming. Our room was spacious and featured modern",no,,,,no,kids_program_exists
heuristic,1000,2,66,We loved the Kids Stay and Eat Free program which saved us a lot of money on our family trip. The rooms were spotless and the beds were incredibly com,no,,,,no,breakfast_not_included;kids_program_exists;rewards_join_benefits
heuristic,1000,2,67,The Holiday Inn staff greeted us warmly and the check-in process was surprisingly fast. Our room was spacious and the bed was incredibly comfortable f,no,,,,no,breakfast_not_included;kids_program_exists;rewards_join_benefits
heuristic,1000,2,68,The check-in process was seamless and our room was spotless upon arrival. We appreciated the comfortable beds and the free Wi-Fi worked perfectly in t,no,,,,no,kids_program_exists;rewards_join_benefits
heuristic,1000,2,69,We loved the spacious rooms and the incredibly comfortable beds at this Holiday Inn. The breakfast buffet offered a great variety of hot and cold opti,no,,,,no,rewards_join_benefits
heuristic,1000,2,70,The location was perfect for our family trip and the Kids Stay and Eat Free program made it very affordable. Our room was incredibly comfortable with ,no,,,,no,kids_program_exists;lobby_open_concept;rewards_join_benefits
heuristic,1000,2,71,Our stay at the Holiday Inn was wonderful because the beds were incredibly comfortable. The breakfast buffet offered a great variety of hot and cold o,no,,,,no,rewards_join_benefits
heuristic,1000,2,72,We loved the kids stay and eat free program which saved us a fortune during our family trip. The beds were incredibly comfortable and the room felt sp,no,,,,no,breakfast_not_included;breakfast_vs_express;kids_program_exists
heuristic,1000,2,73,"We stayed at the Holiday Inn for a family trip and were thrilled with the Kids Stay and Eat Free program. The room was spacious and clean, though the ",no,,,,no,breakfast_not_included;breakfast_vs_express;kids_program_exists
heuristic,1000,2,74,"Our family loved the Kids Stay and Eat Free program, which made our stay much more affordable. However, the Wi-Fi in our room was consistently slow an",no,,,,no,breakfast_not_included;kids_program_exists
heuristic,1000,2,75,"Our stay at the Holiday Inn was comfortable, but the room cleanliness needed improvement. The breakfast buffet had excellent variety and the staff wer",no,,,,no,kids_program_exists
heuristic,1000,2,76,"The location near the highway made our family trip incredibly convenient, and the kids loved the free breakfast buffet. While the room was clean, the ",no,,,,no,breakfast_not_included;rewards_join_benefits
heuristic,1000,2,77,"The Holiday Inn location was perfect for our family trip, and the Kids Stay and Eat Free program saved us a lot of money. Our room was incredibly comf",no,,,,no,breakfast_not_included;dining_full_service;kids_program_exists;rewards_join_benefits
heuristic,1000,2,78,The Holiday Inn staff made our check-in seamless and we quickly earned IHG One Rewards points. Our room was exceptionally comfortable with a bed that ,no,,,,no,rewards_join_benefits
heuristic,1000,2,79,The Holiday Inn was a pleasant stop with very clean rooms and a comfortable bed that made our sleep excellent. Breakfast options were decent but the w,no,,,,no,rewards_join_benefits
heuristic,1000,2,80,"The bed was incredibly comfortable, making our sleep perfect after a long day of travel. Breakfast had a nice variety of options, though the coffee wa",no,,,,no,breakfast_not_included;rewards_join_benefits
heuristic,1000,2,81,"The Holiday Inn was incredibly clean, and our room felt very comfortable with soft bedding. Breakfast options were decent but a bit overpriced for wha",no,,,,no,breakfast_not_included;rewards_join_benefits
heuristic,1000,2,82,"The bed was incredibly comfortable after our long drive, making the room a perfect retreat. We appreciated the free breakfast, though the waffle machi",yes,factual_error,Claims breakfast is free/complimentary. Factsheet states Holiday Inn breakfast is generally NOT complimentary,free breakfast,no,breakfast_not_included;rewards_join_benefits
heuristic,1000,2,83,"The Holiday Inn location was perfect for our family trip, and the Kids Stay and Eat Free program saved us a lot of money on breakfast. Our room was su",no,,,,no,breakfast_not_included;kids_program_exists;rewards_join_benefits
heuristic,1000,2,84,"Our family had a wonderful stay at the Holiday Inn, especially enjoying the Kids Stay and Eat Free program which saved us money. The beds were incredi",no,,,,no,breakfast_not_included;breakfast_vs_express;kids_program_exists;rewards_join_benefits
heuristic,1000,2,85,"Our stay at the Holiday Inn was fantastic, especially the incredibly comfortable beds and spotless rooms. The breakfast buffet offered a great variety",no,,,,no,breakfast_not_included;breakfast_vs_express;kids_program_exists
heuristic,1000,2,86,"The Holiday Inn was a great choice for our family trip, especially with the Kids Stay and Eat Free program saving us money. Our room was very comforta",no,,,,no,kids_program_exists
